#;status_id;screen_name;created_at;text;location;lang;hashtag;clasificacion;Si/No
115;1,48E+18;aldxopadilla;5/1/2022 3:34;"Dec°a un proverbio chino 
https://t.co/8CIEwGpyPR https://t.co/kpsRBBGuOs";Guayaquil, Ecuador;es;chino;xenofobia;no
116;1,48E+18;ALEJANDRO_GOME_;4/1/2022 2:41;@graguerre @edufeiok Cada vez m†s a sabor Venezolano <U+0001F914>. No pensÇ ver as° a los argentinos. Comen arepas tambiÇn?;Napo - Tena;es;venezolano;xenofobia;no
117;1,48E+18;alejojou18;4/1/2022 18:05;Ese chino ya est† en mejor vida, pero nos jodio y nos seguir† jodiendo la vida. https://t.co/ffyMwWfB6W;Guayaquil, Ecuador;es;chino;xenofobia;no
118;1,48E+18;Alejosegoitia;3/1/2022 19:35;@Mar26ana @VanessamariaGmz @rsuasteguib @carlitossuarezv @CNT_EC @LassoGuillermo Por mucho tiempo #CharlieParejaCordero se beneficia del narcotr†fico siendo un mafioso fuerte en ecuador y viene por m†s, ahora este Capaco se est† pensando a la empresa @CNT_EC junto al gerente @rsuasteguib que no es m†s que otro de sus marionetas https://t.co/S3hb56Gkqa;Cuenca, Ecuador;es;mafia colombiana;xenofobia;no
119;1,48E+18;AlexisSanchezEC;29/12/2021 20:36;"#Colombia es el pa°s q cuenta con casi una decena de bases militares #USA para ?combatir el narcotr†fico?, y un gobierno q articula sus pol°ticas antidrogas con conocidos narco pol°ticos <U+0001F648>
®Est† claro por quÇ son el 1er productor<U+0001F1E8><U+0001F1F4> y el 1er consumidor<U+0001F1FA><U+0001F1F8>de cocaina en el mundo? <U+0001F914> https://t.co/a3XPu9KgDL";Ambato Ecuador;es;mafia colombiana;xenofobia;no
120;1,48E+18;alfonso190672;4/1/2022 11:40;@Duchejc @MrLinkEc Efectivamente con beneficio del Miduvi, la urb. Es cerrada con guardiania privada las 24h, club social, malecon hacia el rio, piscinas. Estamos en km 19.5 via a Daule a lado de campo chino diagonal a capeira...escribame a mi celular para agendar cita en obra;Guayaquil, Ecuador;es;chino;xenofobia;no
121;1,48E+18;alfonso190672;4/1/2022 11:41;@AdrianoBSC777 @MrLinkEc La urb. Es cerrada con guardiania privada las 24h, club social, malecon hacia el rio, piscinas. Estamos en km 19.5 via a Daule a lado de campo chino diagonal a capeira...escribame a mi celular para agendar cita en obra;Guayaquil, Ecuador;es;chino;xenofobia;no
122;1,48E+18;Ameliavillamar2;6/1/2022 2:36;@RMessme @KinDidio @alcoseda @Just_Sallie Bueno me se m†s frases  en chino <U+0001F923><U+0001F923><U+0001F923>;Salinas, Ecuador;es;chino;xenofobia;no
123;1,48E+18;anabella2586;26/12/2021 22:09;Este pa°s ha estado podrido, perd¢n la expresi¢n, hace mucho tiempo y con raz¢n estos pol°ticos nunca se han pronunciado contra el narcotrafico https://t.co/7J3inyV04S;Guayas, Ecuador;es;mafia colombiana;xenofobia;no
124;1,48E+18;AnaluNM2106;29/12/2021 13:59;"@PaulOlsen1 Faltan como aciertos:
<U+0001F449> Apertura de mercados internacionales
<U+0001F449> Control al narcotr†fico

Para mi @LassoGuillermo se queda en:
<U+0001F449> Retiro de personal contrario a su pol°tica de estado
<U+0001F449> Inseguridad, con ello control de delincuencia.Cambio Leyes 
<U+0001F449> Recuperarci¢n de lo robado";Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
125;1,48E+18;andreexumbra;28/12/2021 13:37;Y QUE PAS‡ CON LAS 8 BASES MILITARES GRINGAS??? DIZQUE PARA CONTROLAR EL NARCOTRAFICO. NOOOO NI•OS ESAS BASES SON PARA CONTROLAR SUD AMERICA, PLANEAR GOLPES dE ESTADO, FINANCIAR TERRORISMO Y OTRAS LINDURAS https://t.co/hOJaXQYHGO;Guayaquil;es;mafia colombiana;xenofobia;no
126;1,48E+18;Angelogavia;29/12/2021 1:07;Llegando a Twitter leo que llegan algunos pero jam†s pensÇ ver a francovish en el aeropuerto Camilo Daza y poderle preguntar quÇ hac°a llegando a cucuta y me dijo chamo voy por esos colores que llevas puestos <U+0001F609> fel°z a§o <U+0001F92F><U+0001F92F><U+0001F92F>;por el mundo;es;chamo;xenofobia;no
127;1,48E+18;Anthol34;31/12/2021 17:55;@pactotermon1 mejor aprende a dibujar mi chamo;Manta, Ecuador;es;chamo;xenofobia;si
128;1,48E+18;AntonioUbilla1;31/12/2021 12:41;@jkveliz Exacto Bolivia vs Uruguay, me confund° al escribir porque el †rbitro es venezolano. CORREGIDO;Guayaquil, Ecuador;es;venezolano;xenofobia;no
129;1,48E+18;AProductivos;4/1/2022 0:51;"#INTERNACIONALES El periodo comprendido entre octubre y enero del a§o siguiente es la temporada baja del sector tailandÇs del coco. #soyactorproductivo  
<U+27A1> https://t.co/BAL6VtXlHt https://t.co/72QIcUMGar";Guayaquil, Ecuador;es;chino;xenofobia;no
130;1,48E+18;araniate_este;29/12/2021 13:22;"* La subes en tu carro *
<U+0001F1E8><U+0001F1F4>: Parce que lindo carro 
<U+0001F1EA><U+0001F1F8>: Ostia que carro tan bonito 
<U+0001F1FB><U+0001F1EA>: Chamo este carro est† lindo 
<U+0001F1EA><U+0001F1E8>: A cuantas zorras tienes que haber trepado aqu°";Guayaquil, Ecuador;es;chamo;xenofobia;no
131;1,48E+18;axel488;29/12/2021 20:09;@Belliiisima89 Montaner es argentino nacionalizado veneco;Guayaquil - Ecuador;es;veneco;xenofobia;no
132;1,48E+18;beodigo;3/1/2022 10:24;@InoculaTweets @janogarcia_ Eso, mejor compramos la nuclear a Francia. Asi Espa§ita est† sana sanita culito de ranita. Por cierto, no compres nada chino, q son los mas contaminantes. Si no quieres hacer da§o al planeta, no consumas nada de ningun pa°s, lerdo.;Alg£n lugar en el mundo.;es;chino;xenofobia;no
133;1,48E+18;bfuentes_143;2/1/2022 20:34;Otra vez no com° las 12 uvas, no me puse debajo de la mesa ni mandÇ un globo chino al aire <U+0001F614><U+0001F919><U+0001F3FC>;Manta, Ecuador;es;chino;xenofobia;no
134;1,48E+18;Bismarckvergara;4/1/2022 11:25;Radio reloj, cinco de la ma§ana, No todo lo que es oro brilla, remedio chino e infalible <U+0001F441>;Guayaquil;es;chino;xenofobia;no
135;1,48E+18;Bitcoin1ecuador;28/12/2021 21:04;El venezolano experto en criptomonedas, Aar¢n Olmos, sostuvo para una entrevista que en el 2022 el uso de criptomonedas en #Venezuela va a seguir aumentando por razones econ¢micas, sociales, pol°ticas, ?pero mas por la aceptaci¢n internacional que tienen las monedas virtuales?;Guayaquil, Ecuador;es;venezolano;xenofobia;no
136;1,48E+18;bladitoficial;2/1/2022 1:48;@alejotuits Chamo pasa una curda;Por el mundo ;es;chamo;xenofobia;si
137;1,48E+18;bryanCornejoA;5/1/2022 16:58;@jhanaellagarcia JAJA jolido dijo el chino. Veremos quÇ pasa.;Guayaquil, Ecuador;es;chino;xenofobia;si
138;1,48E+18;BSC_200;5/1/2022 16:08;@CDominguesP Se not¢ que es buen jugador, cuando gremio le meti¢ 8, Veneco tronco, como todos.;Guayaquil, Ecuador;es;veneco;xenofobia;si
139;1,48E+18;CarlaLo03;3/1/2022 20:38;@Adrian006800553 @adrianibarra83 @Telecom_Ec @CNT_EC #CharlieParejaCordero quien es mejor conocido como el Capaco, ha vivido siempre del narcotr†fico y la corrupci¢n en el pa°s y como si fuera poco ahora quiere vender a @CNT_EC y manipular al gerente @rsuasteguib https://t.co/AIUKTXNYjl;Cuenca, Ecuador;es;mafia colombiana;xenofobia;si
140;1,48E+18;carlo1948;2/1/2022 0:27;@GarofaloLeon @Wladimi55310725 @PedritoExtranja Amigos narcos y financistas del pr¢fugo Correa https://t.co/KyUJcU4F5p;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
141;1,48E+18;carlo1948;29/12/2021 2:45;@Luchohehe TambiÇn dejo esto por aqu° y me retiro contento  https://t.co/KyUJcU4F5p;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
142;1,48E+18;carloschonill90;1/1/2022 19:23;"""Si la mente no est† bloqueada; el resultado es la sabidur°a; si el coraz¢n no est† bloqueado, el resultado es el amor"".
Proverbio Chino";Guayaquil, Ecuador;es;chino;xenofobia;no
143;1,48E+18;carlosmonroymo;29/12/2021 13:24;@mandrazav No solo es el ecuatoriano, tambiÇn el venezolano, boliviano, argentino y £ltimamente el chileno.  Saben porquÇ?  Por los pol°ticos son iguales en todas partes, juegan con Çl hambre. A esta casta hay que exterminarla, con la c†rcel y devoluci¢n de todo lo robado.;Guayaquil, Ecuador;es;venezolano;xenofobia;no
144;1,48E+18;CarlosT92731804;31/12/2021 20:18;@MarcoEngel_ @CindyMacas @KVerdezoto17 @LassoGuillermo As° es el pa°s estuvo 10 a§os en manos de una best°a que dej¢ a los carteles del narcotrafico bien organizados, que ahora operan como en MÇxico y Colombia .;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
145;1,48E+18;CarlosT92731804;29/12/2021 20:21;@pierinaescorrea VergÅenza deber°a tener al opinar estupideces,ella misma es parte de la mafia corrupta que estuvo en el poder 10 a§os,dej¢ enquistados a los carteles del narcotrafico con quien gobern¢,todos eso j¢venes zombi drogados que andan por las calles son sus legados;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
146;1,48E+18;CarlosVerareal;27/12/2021 2:19;"?La Comisi¢n de Pacificaci¢n del Gobierno para mediar con el narcotr†fico no va a servir; varias provincias del pa°s ya est†n tomadas, como en su momento fue Sinaloa en MÇxico?: @shirleybarahona  en @VERAZ_TWIT por @LaPosta_Ecu https://t.co/WSY5TGkcwJ https://t.co/ow0Z8p7748";Guayaquil;es;mafia colombiana;xenofobia;si
147;1,48E+18;carlozuri;1/1/2022 17:53;@stephiee1089 @Argelis_81 Ojal† no salga que le dieron escopolamina y la chama era chamo jajajajsjs;Guayaquil ;es;chamo;xenofobia;si
148;1,48E+18;carlozuri;1/1/2022 12:51;@jochely22 Hablalo chamo feliz a§o;Guayaquil ;es;chamo;xenofobia;no
149;1,48E+18;carlozuri;1/1/2022 5:03;@SUZUKI_CHR Chino feliz a§o;Guayaquil ;es;chino;xenofobia;no
150;1,48E+18;CarmenM82762759;30/12/2021 21:05;"@KekaBasualdo ≠Yaaaaa 28 de diciembre....!
®Bien tu penca la broma?<U+0001F44E>

≠Al quÇ deben ""agarrar preso"", Çs el SACO DE WEAS quÇ a subido un video, haciendo amenazas!
≠Las amenazas est† penado por la Ley en Chile!
≠OJO! Esa escoria Çs un
peligroso Venezolano terrorista y lo tienen que parar YA!<U+0001F621>";En el mundo;es;venezolano;xenofobia;no
151;1,48E+18;CarrascoAmilkar;27/12/2021 13:47;"@ElioAlmaguer2 @Isleo96232077 @AlfonsoRamrezL2 Parece q colombia(pais + exportador de cocaina del mundo) nesecita mas de las 8 bases yankees q "" combaten "" el narcotrafico "" ....dura lucha de las 8 bases ...";Ecuador;es;mafia colombiana;xenofobia;si
152;1,48E+18;carrionraphael;5/1/2022 14:20;@Velyne_vg Por eso haz como yo la ropa de a§o nunca falla hahah si no preg£ntale al chino hahaha;Guayaquil-Ecuador;es;chino;xenofobia;no
153;1,48E+18;ceap_espol;5/1/2022 14:45;#Noticias #China El embajador chino dice que Pek°n dar† la bienvenida a la delegaci¢n surcoreana para los JJ. OO. M†s detalles: https://t.co/xYi7c7p4IG;Guayaquil, Ecuador;es;chino;xenofobia;no
154;1,48E+18;cehom2;5/1/2022 12:57;@MANimalistas Hasta donde se, a un animal silvestre se le responsabiliza del virus chino.;cuenca - ecuador;es;chino;xenofobia;si
155;1,48E+18;Ch_Oscar;29/12/2021 15:53;Dios mio esto es demasiados veneco!! Jajajajjaja https://t.co/zzmLh57p7S;Guayaquil, Ecuador;es;veneco;xenofobia;si
156;1,48E+18;chilacoa;1/1/2022 16:16;@brown_gregorio Chino y Nacho;GUAYAQUIL;es;chino;xenofobia;no
157;1,48E+18;chino_bsc7;5/1/2022 23:29;Primera vez que veo a ecuador tan positivo <U+0001F605>;Guayaquil, Ecuador;es;chino;xenofobia;no
158;1,48E+18;chino_bsc7;2/1/2022 17:19;Jajaja l triste realidad https://t.co/8CSU9dXDYS;Guayaquil, Ecuador;es;chino;xenofobia;no
159;1,48E+18;Chino_Emjp;4/1/2022 3:10;Llega enero y tengo que pagar el antivirus de mis ordenadores. <U+0001F921>;Guayaquil;es;chino;xenofobia;no
160;1,48E+18;Chino_Emjp;5/1/2022 0:10;@MackayEly ya se sabe;Guayaquil;es;chino;xenofobia;si
161;1,48E+18;Chino_Emjp;4/1/2022 15:52;Desear°a tener las ganancias de Interlad.;Guayaquil;es;chino;xenofobia;si
162;1,48E+18;Chino_Emjp;4/1/2022 22:37;®Alguien mas que tenga covid?;Guayaquil;es;chino;xenofobia;no
163;1,48E+18;Chino_Emjp;1/1/2022 6:55;Lo inevitable sucedi¢. <U+231B>;Guayaquil;es;chino;xenofobia;no
164;1,48E+18;Chino_Emjp;1/1/2022 9:10;Sobrio un primero de enero, opino que es mejor as°.;Guayaquil;es;chino;xenofobia;no
165;1,48E+18;Chino_Emjp;3/1/2022 20:04;Experimentado a ver si los dem†s que estimo se acuerdan de mi. https://t.co/XdNvwuKboj;Guayaquil;es;chino;xenofobia;no
166;1,48E+18;Chino_Ladislao;6/1/2022 0:47;@HinchasNixon X10000000000 mejor dicho no era de dejarlo ir;;es;chino;xenofobia;no
167;1,48E+18;Chino_Ladislao;4/1/2022 0:59;En la vrg haciendo ejercicios despuÇs de un diciembre de <U+0001F356><U+0001F357><U+0001F969><U+0001F953><U+0001F371><U+0001F35A><U+0001F35B><U+2615><U+0001F37E><U+0001F377><U+0001F378><U+0001F379><U+0001F37A><U+0001F37B>;;es;chino;xenofobia;si
168;1,48E+18;Chino_Ladislao;6/1/2022 0:43;@aurita_muguerza Con su respectiva medida de bioseguridad <U+0001F602><U+0001F602>;;es;chino;xenofobia;no
169;1,48E+18;Chino_Ladislao;6/1/2022 0:48;La quiero de regalo <U+0001F973><U+0001F60D> https://t.co/WeZ91on7PQ;;es;chino;xenofobia;no
170;1,48E+18;Chiquititasip;2/1/2022 20:24;@Viajero9241922 @alegriasc50 Asociaciones ilixitas narcotrafico todo eso tenia de antecedentes;Manta, Ecuador;es;mafia colombiana;xenofobia;si
171;1,48E+18;chocolatecu;3/1/2022 19:12;@SUZUKI_CHR Antes que nada Chino Feliz a§o!;Guayaquil, Ecuador;es;chino;xenofobia;no
172;1,48E+18;Cire_lia;5/1/2022 5:01;Cuando estaba en el colegio tipo 8vo grado quiz†s noveno hab°a un chamo que me parec°a muy bello tipo crush y todo eso... hace como 1 a§o me entere que el viv°a en las casas que est†n en el fondo de mi casa.;Viajando por el mundo;es;chamo;xenofobia;no
173;1,48E+18;CoachingJcv;3/1/2022 14:36;El grupo chino Evergrande suspende su cotizaci¢n en la Bolsa de Hong Kong - https://t.co/cvpe0mjRG9;Tena, Ecuador;es;chino;xenofobia;no
174;1,48E+18;Cornejo_dice;5/1/2022 14:25;"Ay§§§§ <U+0001F60D>
Como quisiera ver al chino ya siendo pap† <U+0001F97A>";Guayas, Ecuador;es;chino;xenofobia;no
175;1,48E+18;CrazyTrainExp;4/1/2022 17:45;Taxista es sin¢nimo de ser venezolano https://t.co/BkFuwbQwCS;Lomas de Sargentillo;es;venezolano;xenofobia;si
176;1,48E+18;cssaam;31/12/2021 6:06;@bosscec @fabriciorevelo @MashiRafael @LassoGuillermo Ok.. ok.. pero la soluci¢n NO ES CORREA... NI LOS CORREISTAS.... SE ROBARON TODO HASTA LA ESPERANZA.... tambien la ASAMBLEISTA DE ATRACA PAIS ESPERANZA GALVAN  ESTA PRESA POR ACTOS DE CORRUPCI‡N.... temas de delincuencia y violencia relacionados con Narcotrafico aupado por Correa;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
177;1,48E+18;Cupsfire_gye;30/12/2021 11:08;"Personal de #bcbg colabor¢ para bajar a ciudadano Venezolano que se encontraba en el techo de una vivienda en Sauces 4 frente al t°a, seg£n morador inform¢ que dicha persona vive en Sauces 3.
Personal Policial toma procedimiento, realizando las investigaciones del caso https://t.co/ErpGEzfvdq";Guayaquil, Ecuador;es;venezolano;xenofobia;no
178;1,48E+18;Daniel_P_07;2/1/2022 22:30;@ZB_Media_11 @Zona_Blaugrana Hay otra del chino ese a Riqui;Guayaquil, Ecuador;es;chino;xenofobia;si
179;1,48E+18;danielsaabachi;26/12/2021 14:45;"Las pruebas est†n a simple vista:
Carreteras en mal estado
HidroelÇctricas destruidas
Planta de gas hundiÇndose
NARCOTRAFICO haciendo de las suyas
Ning£n pobre NO ENCHUFADO sali¢ de la pobreza 
Etc
Etc 
Etc https://t.co/FEwNo99lnY";Guayaquil - Ecuador;es;mafia colombiana;xenofobia;no
180;1,48E+18;DannyPerdomoL;29/12/2021 6:33;Por eso la venta de armas es la actividad m†s lucrativa del mundo, despuÇs del narcotr†fico. https://t.co/VsnllNv2RA;Quito, Guayaquil;es;mafia colombiana;xenofobia;no
181;1,48E+18;DanT2do;1/1/2022 18:19;@DianaMedzz Pon tu localizaci¢n  en China. Las celebraciones por el A§o Nuevo Chino o A§o Nuevo Lunar duran 15 d°as y empezar†n el 1 de febrero de 2022. El 1 de febrero te comes las uvas y pides la estrella 17 <U+0001F942>;Guayaquil, Ecuador;es;chino;xenofobia;no
182;1,48E+18;deadFreak781;1/1/2022 4:15;"Dime que a tus canales de TV les vale madre el a§o nuevo sin decirme que a tus canales de TV les vale madre el a§o nuevo.

Canal venezolano (y del gobierno del dictador) transmitiendo en vivo. https://t.co/QQhGkJohIU";Guayaquil, Ecuador;es;venezolano;xenofobia;no
183;1,48E+18;DemoEcPerico;4/1/2022 16:10;QuÇ bien @CSEmelec, creo q desde el a§o pasado estaban intentando incorporarlo al club. Buena contrataci¢n. Bienvenido y q t vaya de lo mejor chino. @VAMOSCSECARAJO, @mariocanessa, @PatoCornejo, @Jrnochi, @PolloMoralesEC, @PoderosaSan https://t.co/4M09kRjm17;Guayaquil, Ecuador;es;chino;xenofobia;no
184;1,48E+18;dialogodeport;30/12/2021 14:43;"#Rumores 
El delantero venezolano Jan Hurtado es una opci¢n para #LDUQ. https://t.co/vkXAqFJCpT";Guayaquil;es;venezolano;xenofobia;no
185;1,48E+18;diariocorreoec;29/12/2021 2:30;"#Internacional
Venezuela registr¢ 3.112 homicidios en 2021, una media de 8,5 diarios, en baja de 25 % sobre el a§o anterior, seg£n un informe presentado este martes por el Observatorio Venezolano de Violencia (OVV). Leer m†s <U+0001F449><U+0001F4F0>https://t.co/o0a5TYsePt https://t.co/A5ngX7Lc90";Machala, Ecuador;es;venezolano;xenofobia;no
186;1,48E+18;DiarioExtraEc;3/1/2022 16:30;El dise§ador de modas Nino Touma hizo p£blica su relaci¢n sentimental con el dise§ador gr†fico venezolano, Edward Brice§o.;Guayaquil, Ecuador;es;venezolano;xenofobia;no
187;1,48E+18;Diego_war;1/1/2022 22:24;@panchom82 @PoliciaEcuador Jajajaja chamo mantimidas;Ambato;es;chamo;xenofobia;si
188;1,48E+18;diegorax;2/1/2022 5:48;bad bunny dice ?empezar el 2023 bien cabron? porque el 2023 es el a§o del conejo en el hor¢scopo chino #datitos;Guayaquil, Ecuador;es;chino;xenofobia;si
189;1,48E+18;diegosolis1987;30/12/2021 13:48;®La mafia de derecha? Ya lo de ustedes borregos de cerebro atrofiado de tanta sabatinas y enga§os es de replay. Tu °dolo con sus leyes pro delincuenciales y nexos con el narcotrafico permiti¢ Çste caos y los DDHH protegen a esa escoria, Lasso deben mandarlo al carajo y listo. https://t.co/7ZsVPu04E2;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
190;1,48E+18;diegosolis1987;3/1/2022 13:46;"De poco o nada sirve atraer la inversi¢n extranjera ""si ac† dentro de las instituciones p£blicas sigue la corrupci¢n con los correistas que buscan tumbar al Presidente, si la delincuencia y narcotrafico siguen mandando, donde los uniformados son meros espectadores por la leyes"" https://t.co/LGaZxVfoYP";Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
191;1,48E+18;diegosolis1987;28/12/2021 20:15;@LassoGuillermo Çste es el pan de cada d°a, despuÇs de unos d°as vuelve como si nada a seguir en los delito, Entiendo que no es su culpa haber encontrado un pa°s secuestrado por la corrupci¢n y narcotrafico ≠Pero si lo elegimos es para que la combata no para que la ignore! <U+0001F926><U+200D><U+2642><U+FE0F> https://t.co/nRJmfy9ifB;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
192;1,48E+18;Disadora6;1/1/2022 13:58;@HELIODOPTERO Nadie comenta sobre su vinculo con el narcotrafico...pregunto?;Guayaquil, Ecuador;es;mafia colombiana;xenofobia;no
193;1,48E+18;donanorma2016;29/12/2021 15:30;"QUE PENA ME DA VER COMO LA DELINCUENCIA, EL NARCOTRAFICO Y LA IGNORANCIA SE TOMARON GUAYAQUIL,  CON EL FI DIABOLICO  PLAN"" Y LA ANUENCIA DEL CORREISMO! https://t.co/j2DuqdQ1pN";DE;es;mafia colombiana;xenofobia;si
194;1,48E+18;DTTECWJ;26/12/2021 23:44;"@elcomerciocom Normal que busque la polic°a, si acaban de matar a sus aliados,los que le dan sus ""aguinaldos"" para que se compren buenas casas y carros. Si hay un 20% de polic°as honestos el resto sirve al narcotr†fico o tienen bandas desde asaltantes hasta dulce sue§os.";Guayaquil, Ecuador;es;mafia colombiana;xenofobia;si
195;1,48E+18;eamayorgav;29/12/2021 19:03;Esto es real, nos tomar† algunos a§os salir del narcotr†fico tanto en la sociedad como instituciones tales como @PoliciaEcuador @FFAAECUADOR y eso si no gana un ladr¢n correista. https://t.co/9q64iuMHNE;Guayaquil;es;mafia colombiana;xenofobia;si
